,id,POI,rating,recensione,FEEL_IT
5126,663c8b13ec1e0d04a559c72a,Chiesa di San Flaviano,5,Una vera sorpresa ! Una chiesa romanica davvero molto ben conservata con interni ben tenuti. Splendidi gli affreschi e le cappelline. Divertente la storia di Defuk e del servo Martino collegata al vino Est Est Est di Montefiascone.,positive
5127,663c8b13ec1e0d04a559c72b,Chiesa Sant'Andrea in Campo,4,"Gioiello nascosto nella bella città di Montefiascone.
Luogo di culto antico di secoli, la sua struttura permette di immergersi in un altro tempo.",positive
5128,663c8b13ec1e0d04a559c72b,Chiesa Sant'Andrea in Campo,4,"Appena superato l'arco di accesso al centro storico si trova subito sulla sinistra. Piccola e graziosa, in stile romanico, è attualmente sede del culto ortodosso per la comunità romena di Montefiascone. Pregevoli le decorazioni dei capitelli.",positive
5129,663c8b13ec1e0d04a559c72b,Chiesa Sant'Andrea in Campo,3,"La chiesa di Sant'Andrea è una piccola chiesetta nel cuore del borgo, è semplice, è destinata al culto ortodosso rumeno.
E' importante perchè è uno degli edifici più antichi del borgo, si attesta la sua presenza già nel IX secolo.
La facciata è in stile gotico.
L'interno è diviso in 3 navate, in stile romanico.

INGRESSO: libero.",positive
5130,663c8b13ec1e0d04a559c72b,Chiesa Sant'Andrea in Campo,3,"La Chiesa di Sant'Andrea in Campo a Montefiascone costituisce un'attrazione un po' particolare da visitare.
L'interno é in stile romanico, suddiviso in tre navate e arricchito con icone di rito ortodosso, che tuttavia non ne snaturano lo stile.
Sono presenti quattro capitelli d'influenza lombarda realizzati in epoca preromanica, ognuno decorato con motivi diversi.
Le due colonne più prossime all'altare vennero sostituite nel 1702.
Visita consigliata se si trova la chiesa aperta.",positive
5131,663c8b13ec1e0d04a559c72b,Chiesa Sant'Andrea in Campo,3,"La si incontra poco dopo aver superato l’arco d’ingresso al centro. Di epoca romanica, fra le più antiche chiese del paese, è a tre navate, con pregevoli capitelli di epoca preromanica. Singolare il rivestimento dell’ abside in peperino. Oggi vi si svolgono le funzioni in rito ortodosso per la locale comunità rumena.",positive
5132,663c8b13ec1e0d04a559c72c,terra e colore ceramica artigianale,1,"Un fatto sgradevole e poco professionale.
Nel pomeriggio del 28/02/2021 sono entrato nel negozio di Montefiascone 
di Terra e Colore. Avendo visto un bel lume da tavolo in ceramica ne ho chiesto il prezzo. Il venditore ha risposto almeno tre volte che il prezzo era di 160 euro. Anche mia moglie e mia figlia hanno sentito chiaramente questa cifra. Ho deciso di acquistarlo e non ho controllato la cifra che il venditore digitava sull'apparecchio per le carte di credito.
Di solito mi fido delle persone.
Solo 2 ore dopo guardando il cellulare mi sono accorto che la cifra che avevo pagato era di 260 euro.
Sono rimasto sconcertato e deluso, perche' il venditore era sembrato affabile e persona di cui potersi fidare.
La mattina successiva ho chiamato al telefono il venditore e lui ha negato di avermi mai detto 160 euro.
Quindi, la prossima volta sarò molto più cauto.
Scrivo questa recensione per mettere in guardia i prossimi clienti.
Non mi e' sembrato un comportamento onesto il negare di aver detto una cifra diversa da quella che poi mi ha addebitato.",negative
5133,663c8b13ec1e0d04a559c72c,terra e colore ceramica artigianale,5,"una piccola sorpresa nel cuore di questo meraviglioso paese. unico negozio aperto, un peccato per i turisti che vi passano",negative
5134,663c8b13ec1e0d04a559c72c,terra e colore ceramica artigianale,3,"Aspettative turistiche un po' andate deluse. Visitato questo paese con amici, seguito le indicazioni per i punti consigliati. Tutto bello, maestoso e interessante. Si cervava poi una via di centro storico, con le solite attività tipiche, negozietti di vari generi, per qualche souvenir, locali eno-gastronomici e altro, ma grande delusione, niente di tutto questo... La via del ""centro storico"" spoglia, vuota e quasi morta. Una delusione. Comunque nei dintorni ci sono bei posti.",negative
5135,663c8b13ec1e0d04a559c72c,terra e colore ceramica artigianale,4,"Negozio di ceramiche realizzate e dipinte artigianalmente di fattura molto graziosa.  Prezzi competitivi e buona varietà di oggetti: dal piccolo soprammobile all'oliera, dalla pallina natalizia al piatto in ceramica, passando per le bellissime lampade.Degno di una visita se passate nel bel borgo di Montefiascone!",positive
5136,663c8b13ec1e0d04a559c72d,Cattedrale di Santa Margherita,5,"La basilica di Santa Margherita è qualcosa di unico, sensazionale nel cuore della Tuscia. La particolarità principale, che mi ha colpito molto è la struttura: l'aula centrale e la cripta che per accedervi, bisogna scendere una scala esternamente (cioè di scende una scaletta tipica del borgo).
Merita assolutamente una visita.

DESCRIZIONE
C'era già una chiesa preesistente nel XIV secolo, ma l'attuale edificio è del XVII secolo.
La facciata è in stile neoclassico.
L'interno è a pianta ottagonale, in stile neoclassico.
Le caratteristiche principali sono:
- altare maggiore: statua di Santa Margherita
- Crocifisso ligneo del XVII secolo
- terracotta robbiana
- gli affreschi di L. Fontana (1890)
- la cupola è di C. Fontana che ha ripreso i disegni del Sanmicheli (1670)
- la CRIPTA, su progetto del Bramante, custodisce la tomba del cardinale Marco Antonio Barbarigo (nato a Venezia).

INGRESSO: libero.",positive
5137,663c8b13ec1e0d04a559c72d,Cattedrale di Santa Margherita,4,"CONSIGLIO: chi si trova a Montefiascone fare un Giro al Centro Storico e Visitare la Chiesa di Santa Margherita, è un incanto da vedere...",positive
5138,663c8b13ec1e0d04a559c72d,Cattedrale di Santa Margherita,4,"La Cattedrale di Santa Margherita a Montefiascone è un monumento assolutamente da non perdere.
La grande cupola venne ricostruita dopo essere stata colpita da un fulmine,  a partire dal 1671 su progetto di Carlo Fontana e inaugurata nel dicembre del 1674. Oggi la cupola del santuario é la terza in Italia per dimensioni.
L'interno é un capolavoro dell'arte rinascimentale, con splendide decorazioni e affreschi.
La cripta é tanto semplice quanto suggestiva, di forma ottogonale.
Visita consigliata.",positive
5139,663c8b13ec1e0d04a559c72d,Cattedrale di Santa Margherita,4,"Molto carina, vale una visita. Di passaggio nel borgo, una sosta per ammirare gli affreschi e la volta va fatta. Molto curata e mantenuta. ",positive
5140,663c8b13ec1e0d04a559c72d,Cattedrale di Santa Margherita,4,"La più grande chiesa di Montefiascone, dall’ iconica cupola che è fra le maggiori in Italia con ben 27 m di diametro.
Di epoca rinascimentale, fu costruita su progetto del Sanmicheli e probabile collaborazione di Antonio da Sangallo il Giovane. Soltanto dopo il terribile incendio del 1670 che causò la distruzione del tetto e di parte dell’interno della chiesa, venne dato incarico a Carlo Fontana di realizzare la cupola così come oggi ci appare, ricoperta di piombo e realizzata a costoloni. L’interno della chiesa è ottagonale e custodisce le spoglie di Santa Margherita di Antiochia e alcune pregevoli opere fra le quali spicca una terracotta invetriata raffigurante la Madonna con Bambino di probabile scuola robbiana.",negative
5141,663c8b13ec1e0d04a559c72e,Santa Maria della Neve,3,"Non abbiamo potuto visitare la chiesa  perché trovata chiusa ma una vetrata permette comunque di vederne l’interno, a navata unica. Viene detta anche Santa Maria in Castello perché si trova vicino alla Rocca dei Papi, risultando quindi la chiesa più in altura di Montefiascone. Costruita nei primi anni del Duecento per volontà di Papa Innocenzo lll, visse epoche di abbandono tanto che il nome con cui è comunemente oggi conosciuta “S. Maria della Neve” discende dall’averla ritrovata piena di neve in seguito al crollo del tetto nel 1583.",negative
5142,663c8b13ec1e0d04a559c72f,Belvedere,5,Il belvedere di montefiascone offre un belvedere veramente bello scusate il gioco di parole! La sera con il tramonto sul lago ci sono dei delle visuali fantastiche Io ne sono rimasto affascinato! La creazione associata con i nostri borghi fantastici offre esperienze straordinarie! E se vi piace la fotografia avrete la possibilità di ottenere scatti molto belli! Buona visita a voi popolo di TripAdvisor!,positive
5143,663c8b13ec1e0d04a559c72f,Belvedere,5,"Belvedere particolarmente bello.
Si domina dall'alto il lago di Bolsena e il circondario
Il  panorama al tramonto è particolare",positive
5144,663c8b13ec1e0d04a559c72f,Belvedere,5,"Passeggiando per il centro storico è imperdibile una sosta alla terrazza del belvedere, che offre un panorama magnifico sul lago e le isolette Martana e Bisentina. Si raggiunge abbastanza agevolmente percorrendo la strada che conduce alla rocca.",positive
5145,663c8b13ec1e0d04a559c72f,Belvedere,5,"Ottima vista sul lago, tra l'altro in un luogo alberato, sicuramente piacevole d'estate. La cosa più bella? Ovviamente arrivarci a piedi dalla piazza principale",positive
5146,663c8b13ec1e0d04a559c72f,Belvedere,5,"Terrazza posta appena sotto la Rocca dei Papi con un bel giardino ma, soprattutto, con punto di osservazione super mega entusiasmante. Si può vedere tutto, ma proprio tutto il Lago di Bolsena ed è una vista mozzafiato.",positive
5147,663c8b14ec1e0d04a559c730,AlLego Bar,4,l accoglienza sempre con il sorriso ti cambia l' umore ☺ assopora i centrifugati con frutta e verdure fresche cosi soddisfi il tuo palato e ti ricarichi di energia pulita😉,positive
5148,663c8b14ec1e0d04a559c730,AlLego Bar,4,"Portiamo tutte le settimane i bambini in piscina e, nell'attesa, consumiamo qualcosa nella sala attigua, dove è collocato l'Allego bar. Personale simpatico e premuroso, sempre gentile e discreto. Sala informale, ma pulita e attrezzata con un reparto dove i più piccoli, senza scarpe, possono scatenarsi tra i vari giochini presenti. Grande monitor a parete che trasmette cartoni animati o vari video ben visibile dai tavoli in sala e musica diffusa da altoparlanti. Ottime le spremute o le centrifughe di stagione.",positive
5149,663c8b14ec1e0d04a559c730,AlLego Bar,5,"Sono arrivato a Montefiascone per qualche giorno di ferie con la mia famiglia e abbiamo conosciuto questo posto sentendone parlare da altre persone lungo lago..
Siamo rimasti seriamente colpiti dall'arredamento che i ragazzi che lo gestiscono hanno saputo creare con le proprie mani… Semplicità e armonia ti fanno sentire a casa!!! 
Questa sensazione è data anche dalla grande cortesia nel servizio che ci è stata dedicata!!!
Alcuni locali di Roma dovrebbero andare in visita per prendere spunto...",positive
5150,663c8b14ec1e0d04a559c730,AlLego Bar,5,"Ho passato molte serata all'allego bar e ho solamente una cosa da dire : un vero Bijoux !!! Proprietari simpaticissimi ed accoglienti , cocktail buonissimi ( provare per credere ) bella musica , bella gente . Insomma , tutto ciò che si può desiderare in una bella serata con gli amici.",positive
5151,663c8b14ec1e0d04a559c731,Cimitero di Guerra di Bolsena,5,Molto bello e particolare. La manutenzione è perfetta. Attualmente alcune parti sono in manutenzione. Particolare e commovente.,positive
5152,663c8b14ec1e0d04a559c731,Cimitero di Guerra di Bolsena,5,Bello e con una manutenzione curatissima. Commovente per il dramma della guerra che si avverte visitandolo.,positive
5153,663c8b14ec1e0d04a559c731,Cimitero di Guerra di Bolsena,5,"Un luogo veramente fuori dalla norma....ci vai e entri in una atmosfera di pace e serenità nonostante sia un cimitero di guerra, dove sono seppelliti centinaia di soldati britannici morti per liberarci....è un posto che ti fa molto riflettere, molto ben tenuto e rispettoso di quei poveri soldati",negative
5154,663c8b14ec1e0d04a559c731,Cimitero di Guerra di Bolsena,5,"Tra i vantaggi del ""turismo lento"" c'è la possibilità di uscire dai circuiti consolidati e di rimanere a lungo con i propri pensieri senza interferenze che non siano le emozioni per la bellezza che ti avvolge in questo nostro meraviglioso Paese.
Così ci siamo fermati al cimitero di guerra inglese di Bolsena.
597 lapidi.
Nome, stemma del corpo di appartenenza, qualche frase fatta incidere da genitori o parenti, la data della morte e l'età: 19, 20, 21, 22, 23, 24, 25... anni.
Ragazzi inglesi, australiani, sudafricani, indiani morti a casa nostra, lontanissimi dalla propria, alcuni non identificati, ma Known unto God, Conosciuto da Dio recita la lapide (ho poi scoperto che è una frase scelta da Kipling che accompagna tutti i militi ignoti inglesi).
Fermatevi, ne vale veramente la pena.",positive
5155,663c8b14ec1e0d04a559c731,Cimitero di Guerra di Bolsena,5,"Vale al pena visitarlo, ma col dovuto sentimento e non per criticare o perché non si ha un cavolo da fare. Chi va lì non deve andarci per criticare o per fare una passeggiata perché non c ha niente da fare. È un sacrario militare e pertanto i. Luogo sacro. Commovente vedere quanto ventenni sono venuti da tutto il mondo per venire a morire in Italia, una Italia oramai avviata al declino morale, di valori e di giustizia intesa in ogni senso. Stranamente tenuto benissimo per essere un ""luogo militare"", ma non perché i militari non ci tengano ai loro luoghi, bensì per l antimilitarismo sempre più crescente in questa nostra Italia. Dovrebbe organizzarci delle gite scolastiche per fare capire i veri valori.",negative
5156,663c8b14ec1e0d04a559c732,Rocca dei Papi,5,"Tra la Cattedrale di Santa Margherita (che guarda verso l'interno della Tuscia) e la Rocca dei Papi (che domina il lago) fanno le cose in grande a Montefiascone.

I papi volevano essere difesi per bene, siamo nel punto piu' alto del paese.

Assolutamente da visitare, giardini curati e poi quel panorama mozzafiato sul lago dall'alto...tornateci quando il sole lentamente scompare dietro il lago e scattate foto su foto...",positive
5157,663c8b14ec1e0d04a559c732,Rocca dei Papi,5,Bellissima rocca da cui godere il più bel panorama del Lago di Bolsena e della città di Montefiascone.  All'interno un museo e la visita comprende una audioguida. Stupendo!,positive
5158,663c8b14ec1e0d04a559c732,Rocca dei Papi,3,Località sopra il lago di Bolsena offre una bella veduta dall'alto dello stesso lago.Presenta come interessanti una cattedrale (abnorme per questo piccolo paese)e la rocca dei Papi.Eravamo di rientro da viterbo per chianciano e ci siamo fermati in questo paesino interessante ,positive
5159,663c8b14ec1e0d04a559c732,Rocca dei Papi,5,Dal punto più alto di Montefiascone (633 metri) accanto ai ruderi della Rocca dei Papi si ha una vista privilegiata della cupola di Santa Margherita e sul lato nord un panorama di ampio respiro su tutto il lago di Bolsena. Intorno un parco alberato ben tenuto.,positive
5160,663c8b14ec1e0d04a559c732,Rocca dei Papi,4,Andando da Viterbo a Bolsena abbiamo fatto tappa alla Rocca dei Papi: chiusa perché era di lunedì. Comunque bello l'esterno come la vista lago dalla terrazza giardino,positive
5161,663c8b14ec1e0d04a559c733,Via Francigena Tappa 39 Montefiascone - Viterbo,5,"Bellissima noi l'abbiamo fatta in bici da radicofani a roma. Il tratto da Montefiascone a Viterbo e' fantastico, il basolato romano, le colline, la campagna, (attenzione: il tratto inverso - viterbo montefiascone puo' essere molto difficoltoso per le salite molto ripide ed il basolato)",positive
5162,663c8b14ec1e0d04a559c733,Via Francigena Tappa 39 Montefiascone - Viterbo,5,Da Montefiascone ho visto tramonti indimenticabili . Da quassù il lago di Bolsena mi ha regalato emozioni uniche. Ci ritorneremo presto anzi prestissimo 😃,positive
5163,663c8b14ec1e0d04a559c733,Via Francigena Tappa 39 Montefiascone - Viterbo,5,"Vista spettacolare sul lago di Bolsena, belvedere magnifico, parco meraviglioso con un’atmosfera oltre lo spazio e il tempo. Un luogo da visitare e da vivere per la serenità che si respira in ogni angolo. ",positive
5164,663c8b14ec1e0d04a559c734,BELVEDERE - Drinks & Music,5,Locale innovativo con musica dal vivo che non se ne vede in giro. Happy hour con vista sul lago unica. Servizio eccellente. ,positive
5165,663c8b14ec1e0d04a559c735,Cantina Stefanoni,5,"Bellissima esperienza di degustazione presso la cantina Stefanoni. Mi hanno regalato questo percorso degustastivo che consiglio vivamente. Ottima accoglienza, prodotti del territorio buonissimi, vini eccezionali, per non parlare del magnifico terrazzo con panorama sul lago dove siamo stati accolti. Proprietari gentilissimi. Esperienza da ripetere.",positive
5166,663c8b14ec1e0d04a559c735,Cantina Stefanoni,5,Ottima cantina suggestiva e con una location magica per le degustazioni. I titolari simpatici preparati gentili e molto disponibili. Vini ottimi a prezzi giusti. Veramente un'esperienza che consiglio ,positive
5167,663c8b14ec1e0d04a559c735,Cantina Stefanoni,5,"Il titolo dice tutto. I vini buonissimi, la competenza e la gentilezza di Stefano e della sorella fanno da contorno. Complimenti davvero.",positive
5168,663c8b14ec1e0d04a559c735,Cantina Stefanoni,5,Personale gentilissimo e degustazione molto buona con vista sul lago spettacolare. Massima attenzione verso la clientela e verso eventuali problematiche/preferenze alimentari. Esperienza bellissima che consiglio.,positive
5169,663c8b14ec1e0d04a559c735,Cantina Stefanoni,2,Ho acquistato diversi tipi di vino in questa cantina per assaggiarli a casa. Credo che ci sia troppa chimica e poca cantina. ,negative
5170,663c8b14ec1e0d04a559c736,Lungolago del Bolsena,4,Siamo stati un pomeriggio sul lungomare di montefiascone  gustando un gelato. Il lungomare è pulito e curato,positive
5171,663c8b14ec1e0d04a559c736,Lungolago del Bolsena,5,"Ai piedi del borgo di Montefiascone, in un contesto paesaggistico ameno e riposante, si sviluppa la bellissima e lunga passeggiata che costeggia il lago. La zona è servita anche da varie attività di ristorazione e attrezzata con panchine, giochi per bambini e area picnic.",positive
5172,663c8b14ec1e0d04a559c736,Lungolago del Bolsena,5,"Dopo aver parcheggiato comodamente, abbiamo fatto una lunga passeggiata su un bel prato verde ben curato che costeggia una parte del Lago. Rilassante !",positive
5173,663c8b14ec1e0d04a559c736,Lungolago del Bolsena,5,"Molto ben tenuto,si parcheggia facilmente ovunque molto vicino al Lago.Poi si inizia una bella camminata lungo la riva,spettacolo bellissimo,al tramonto specialmente. Molto spazioso è mai troppo affollato,tanta quiete. Raccomandato",positive
5174,663c8b14ec1e0d04a559c736,Lungolago del Bolsena,5,Abbiamo trovato parcheggio facilmente sul lungo lago e gratuito... da qui puoi fare tranquillamente una bella passeggiata costeggiando il lago...,positive
5175,663c8b14ec1e0d04a559c737,Grotta delle Apparizioni,5,"La Fede è la devozione a Maria in questo Santo luogo si percepisce. In alcuni momenti abbiamo bisogno di tranquillità e serenità, qui si trova quei attimi dove si può capire il senso della ns vita. Dove ancora avvengono guarigioni e miracoli. Se entriamo con un cuore Aperto a Maria. 💙🔥🕊️📿🙏",positive
5176,663c8b14ec1e0d04a559c737,Grotta delle Apparizioni,3,"Luogo di preghiera seminascosto e un po' inquietante. E' una piccola grotta con infondo una cappella con delle panche per sedersi. Il corridoio è pieno di foto, scritte ed immagini di persone.",negative
5177,663c8b14ec1e0d04a559c737,Grotta delle Apparizioni,5,"È un luogo spirituale che invita alla preghiera o, almeno ad una riflessione o introspezione per chi non crede. Si esce con il cuore più leggero ",positive
5178,663c8b14ec1e0d04a559c737,Grotta delle Apparizioni,5,Davvero una bella scoperta questa grotta dove respirare misticismo e preghiera e piena di ex-voto. Si trova sotto la torre dell'orologio.,positive
5179,663c8b14ec1e0d04a559c737,Grotta delle Apparizioni,5,"Molto suggestiva la grotta delle apparizioni, facilmente raggiungibile anche a piedi dal lungolago.
Curato e pulito il giardinetto dove si trova la piccola grotta.",positive
5180,663c8b14ec1e0d04a559c738,Chiesa di Santa Marta e San Biagio Vescovo e Martire,2,"Chiesa senza alcun pregio, sia esternamente che internamente.
Sorta nel '600, ma di fatto completata nel '700 e con vasti rimaneggiamenti e ristrutturazioni all'interno nel '900.
Si trova a sx appena varcata la porta che immette nel centro storico; all'interno si accede dopo aver salito una rampa di scale: unica navata con volta a botte e altari laterali; diverse tele ma di pittori minori o sconosciuti: la pala d'altare raffigura, oltre al Cristo, i patroni S.Marta e San Biagio.
Al momento l'interno della chiesa è nuovamente in restauro.",negative
5181,663c8b14ec1e0d04a559c738,Chiesa di Santa Marta e San Biagio Vescovo e Martire,4,"A Marta, in provincia di Viterbo, sul Lago di Bolsena, in Largo San Biagio la Chiesa di Santa Marta e San Biagio Vescovo e Martire, antica di quasi 400 anni, si presenta con un unico portone al quale si accede dopo una modesta scalinata, a sinistra il campanile, all'interno, a navata unica, cappelle laterali e numerose tele.",positive
5182,663c8b14ec1e0d04a559c738,Chiesa di Santa Marta e San Biagio Vescovo e Martire,4,"La chiesa si trova dopo poco entrati alla porta del  borgo antico costruita tra il 600/700 vi si accede tramite due lievi rampe ,una sola campata centrale sulle pareti appesi tele di pittori minori, nell'altare i due busti di Santa Marta con San Biagio è una statua di San Biagio in legno ,da visitare voto 10 ",positive
5183,663c8b14ec1e0d04a559c738,Chiesa di Santa Marta e San Biagio Vescovo e Martire,5,"Chiesa molto bella, da visitare se in gita a Marta.M olto antica ha dei bei arazzi e stucchi. Anche il pulpito è bello da vedere.  Consiglio la visita.",positive
5184,663c8b14ec1e0d04a559c738,Chiesa di Santa Marta e San Biagio Vescovo e Martire,4,Durante la nostra passeggiata a Marta abbiamo deciso di visitare questo luogo di culto e siamo rimasti veramente entusiasti.,positive
5185,663c8b14ec1e0d04a559c739,Torre dell'Orologio,5,"Praticamente il simbolo più grande della città di Marta. Si trova nella parte vecchia della città,  ovviamente nel punto più alto. Non si può salirci, non si può vedere l'interno, ma l'esterno è molto imponente...",positive
5186,663c8b14ec1e0d04a559c739,Torre dell'Orologio,5,"Una muta e secolare sentinella,che per l'appunto  da secoli,sta sentendo il mormorio che il Lago le sussurra all'orecchio!!! Non ho potuto visitarla all'interno,ma anche vedendola da fuori,da vicino sotto di essa,ne è valsa la pena!!",positive
5187,663c8b14ec1e0d04a559c739,Torre dell'Orologio,4,"Durante la nostra visita a Marta, abbiamo deciso di fare una passeggiata per il centro del paese ed ammirare la Torre. ",positive
5188,663c8b14ec1e0d04a559c739,Torre dell'Orologio,5,"La votazione massima deriva non tanto dalla torre in se' stessa (una delle tante che si trovano praticamente ovunque soprattutto nell'Italia centrale e meridionale), anche se ai suoi piedi si apre una terrazza panoramica decisamente carina.

Ma soprattutto per la delizosa passeggiata dal lago lungo le strette vie del piccolo borgo che in primavera diventa un piacere per gli occhi con fiori dappertutto.

Bravi a tutti per saper mantenere pulito e delizioso questo mirabile paesino di lago",positive
5189,663c8b14ec1e0d04a559c739,Torre dell'Orologio,4,La torre svetta dai tetti e richiama l’attenzione per l’orologio .La posizione è piacevole e dall’alto si gode un bel panorama.,positive
5190,663c8b14ec1e0d04a559c73a,Museo della Navigazione nelle Acque Interne (MNAI),5,"I paesi della Tuscia sono perle poco conosciute. Ma molti conoscono il lungo lago di Capodimonte con la Rocca, che fu dimora di Giulia Farnese. Consiglio di completare la visita a Capodimonte, presso il centrale museo della navigazione, curato nei minimi dettagli dalla sua preparatissima Direttrice. All'interno c'è un sorprendente allestimento. Stupende anche le scuderie dei Farnese.",positive
5191,663c8b14ec1e0d04a559c73a,Museo della Navigazione nelle Acque Interne (MNAI),5,"E' stata una esperienza molto interessante, il museo raccoglie una serie di reperti interessantissimi sui sistemi di pesca e di vita del lago di Bolsena ma anche dei alcuni laghi del Lazio. Un pescatore in pensione chiamato dalla responsabile Signora Pisù ci ha fatto vivere un momento di storia del passato veramente interessante.",positive
5192,663c8b14ec1e0d04a559c73b,Chiesa di San Rocco,4,"nella chiesa c'è un sentore di spiritualità, forse dovuta al suo modesto arredamento
e ciò ti fa sentire più a tuo agio",positive
5193,663c8b14ec1e0d04a559c73b,Chiesa di San Rocco,5,"Piccolina e raccolta, di fronte al Lungolago, invita alla preghiera. Ogni pomeriggio, alle h. 17, viene celebrata una breve Messa cui partecipare per rinfrancare lo spirito e poi riprendere le proprie attività. Belli gli affreschi, commoventi le lapidi commemorative di defunti di epoche lontane",positive
5194,663c8b14ec1e0d04a559c73b,Chiesa di San Rocco,3,"Piccolina, di fronte al Lungolago, è aperta e attiva. Semplice, luminosa, per fermarsi un momento e poi riprendere a correre...",positive
5195,663c8b14ec1e0d04a559c73b,Chiesa di San Rocco,5,"piccola chiesetta sul lungolago di Capodimonte, veramente incantevole, San Rocco è uno dei patroni del paese la festa inizia la sera del ferragosto",positive
5196,663c8b14ec1e0d04a559c73b,Chiesa di San Rocco,2,"Accanto al lungolago, quasi all'inizio venendo dal porticciolo, si trova questa piccola chiesetta, probabilmente in origine (credo che sia ottocentesca) era una chiesetta di campagna. Famosa soprattutto perchè è il centro della festa religiosa di San Rocco che il 15 agosto culmina con i fuochi artificiale sul lago e che attirano moltissima gente.
Esternamente modesta, anche all'interno non rileva particolare interesse; una volta entrati il piccolo ambiente è dominato dalla tela ottocentesca dell'altare maggiore che ritrae S.Rocco con la Madonna; nel presbiterio, ai lati, 2 nicchie in cui sono stati collocati, entro teche di vetro, i busti dorati con reliquia di S.Rocco e S.Sebastiano.
L'unica parte monumentale si può rinvenire nella cappella a dx, appena entrati: la cappella dedicata a S.Vincenzo Ferreri, dove vi sono anche le sepolture della famiglia Brenciaglia, ricordate da 2 elaborate lapidi poste ai lati della cappella (una di Biagio Brenciaglia morto il 1864 e l'altra della moglie Angela De Andreis, morta nel 1884).",positive
5197,663c8b14ec1e0d04a559c73c,Monte Bisenzio,5,"Questa bassa altura (probabilmente un ex bocca eruttiva del complesso vulcanico Vulsino) si erge direttamente sulle rive del lago di Bolsena, a 2/3 km a nord di Capodimonte (dipende da quale punto del paese si prende per misurare la distanza). Dal punto di vista morfologico si presenta boscoso sulla sommità, con declivi dolci e coltivati nei versanti rivolti verso l'interno, mentre ripido e scosceso è il lato che guarda verso il lago; davanti è l'isola Bisentina, che proprio da questo monte ha preso il nome. 
Abitato fin dall'epoca del bronzo, divenne un centro importante durante il periodo Villanoviano, e continuò ad essere relativamente fiorente durante il periodo etrusco e romano; vicende alterne interessarono l'abitato nel periodo medievale (ad esempio nell'VIII secolo la maggior parte degli abitanti si era rifugiata a Capodimonte per fuggire dalle invasioni longobarde, ma dopo l'anno 1000 il centro era di nuovo fiorente, fino a quando nel 1264 fu distrutto da papa Urbano IV. Risollevatosi, passò ai Farnese dal XV secolo al 1649; con la fine del ducato di Castro entrò a far parte del Patrimonio della Chiesa. Da allora iniziò un lento declino che portò al totale abbandono nel 1816, quando papa Pio VII decretò il trasferimento a Capodimonte degli ultimi abitanti.
Durante il periodo di massima espansione il centro abitato doveva avere una superfice di circa 80-90 ettari (in passato il promontorio si estendeva alla base verso il lago, ma oggi questa parte risulta sommersa dalle acque), con una popolazione di qualche migliaio di abitanti. 
Della sua lunga storia ora non restano che pochissime tracce, principalmente alcuni ipogei, una grossa vasca, un colombario, e qualche sporadica pietra squadrata sparsa nel bosco. E' in ogni caso un'escursione che consiglio, perchè poco impegnativa e che regala comunque molta soddisfazione, a cominciare dalla rigogliosa natura (che comunque non impedisce di girovagare con comodità), gli ampi panorami, in particolare verso il lago, sia verso Capodimonte che verso Gradoli, e poi il citato e bellissimo colombario che da solo vale l'escursione: di epoca romana, o forse anche etrusca, vi si accede per il tramite di una suggestiva apertura che porta all'interno diviso in due ambienti con le pareti rivestite di centinaia di cellette (che in passato erano destinate probabilmente a contenere le urne cinerarie) e con un'irregolare ""finestra"" sul lago su cui affaccia direttamente questo colombario; questa ""finestra"" inquadra al centro proprio l'isola Bisentina.
Per raggiungere il sito da Capodimonte si prosegue verso Valentano sulla verentana, ma dopo un paio di km si piega a dx al bivio, svoltando lungo la strada SP114 che si dirige verso la sponda nord-occidentale del lago; fatte poche centinaia di metri si deve lasciare l'auto (questa è la parte più critica perchè non ci sono spazi adeguati per posteggiare) e prendere a dx il viottolo che sale sulla cima del monte Bisenzio (come riferimento per individuare questo viottolo si può considerare la settecentesca chiesetta di Sant'Agapito, che si erge proprio davanti, ma sul bordo sx della strada).",negative
5198,663c8b14ec1e0d04a559c73c,Monte Bisenzio,5,Luogo magico. Panorama sul lago e su Capodimonte splendido. L’auto può essere lasciata nella lunga spiaggia sottostante e con una salita importante ma fattibilissima si arriva all’ingresso del piccolo sentiero che porta alla vetta del Monte Bisenzio. Staccionate di legno costeggiano altri piccoli sentieri che portano ad un antico colombaio a dirupo sul lago con vista mozzafiato. Fare molta attenzione ovviamente.,positive
5199,663c8b14ec1e0d04a559c73d,Porto Turistico,1,"Piccolo porticciolo sporco e per niente curato, chiazze oleose sull'acqua e monnezza tutto in giro nel pieno stile dei Laziali",negative
5200,663c8b14ec1e0d04a559c73d,Porto Turistico,3,"Camminata sul  lungo lago dalla sabbia nera ti fa arrivare fino al porticciolo turistico sovrastato dalla rocca farnese  , la dimora storica situata in cima al piccolo borgo che si tuffa nelle acque del lago di Bolsena  .",positive
5201,663c8b14ec1e0d04a559c73d,Porto Turistico,4,"Bello e piccolo porto, facile parcheggio,  di lì sì può iniziare la passeggiata tutto pulito e di osserva la rocca",positive
5202,663c8b14ec1e0d04a559c73d,Porto Turistico,4,Porto piccolo ma ben tenuto con passeggiata tutto intorno con panchine per poter ammirare sia il porto che il panorama del lago ,positive
