id,latitude,longitude,nome,descrizione
432,4290467965,1243897135.0,Abbazia di San Lorenzo,"L'abbazia benedettina di San Lorenzo sorge su un altura chiamata ""di San Giovanni"" a poca distanza dal paese omonimo."
433,4290025434,1243601551.0,Chiesa parrocchiale di San Lorenzo,"La chiesa parrocchiale di San Lorenzo si trova al centro di Collazzone, davanti alla piazza principale intitolata ad Umberto I, recentemente pavimentata in cotto."
434,4307131007,1261470179.0,Chiesa di Santa Maria sopra Minerva,"La chiesa di Santa Maria sopra Minerva rende a contribuire ancora piA1 suggestivo lo splendido scenario di piazza del Comune, all'interno del centro storico di Assisi.Adibita al culto nel 1539 per volere di papa Paolo III, A"" stata realizzata all'interno di un antico tempio romano."
435,4264537854,1281134703.0,Abbazia di San Pietro in Valle a Ferentillo,"Un viaggio nell'abbazia benedettina di San Pietro in Valle, scrigno d'arte e di storia"
436,4345438697,1223954391.0,Palazzo Vitelli alla Cannoniera,"Palazzo Vitelli alla Cannoniera, uno dei palazzi che la famiglia Vitelli fece costruire a CittA  di Castello"
437,4345687778,1223818739.0,Palazzo dei Priori o del Comune,"Il Palazzo dei Priori o del Comune, di solenne ed elegante architettura, A"" uno dei palazzi pubblici piA1 importanti in Umbria."
438,4285981069,1274702385.0,Abbazia di San Pietro a Bovara di Trevi,"L'abbazia di San Pietro a Bovara, tra Trevi e Pissignano, amata da San Francesco per raccogliersi in preghiera"
439,4330483638,12326514.0,Chiesa di San Francesco - Umbertide,"La chiesa di San Francesco si trova in piazza San Francesco ad Umbertide, vicino alla chiesa di San Bernardino. Ha facciata in conci ornata da un portale ad arco trilobo di epoca trecentesca. Sopra A"" un ampio oculo."
440,4287740914,1274771351.0,L'olio di Trevi,"Trevi A"" un piccolo borgo medievale famoso in tutta Italia per la sua antichissima tradizione olearia."
441,4290838282,1255672574.0,Chiesa di Sant'Agostino,"La chiesa di Sant'Agostino A"" la piA1 antica di Gualdo Cattaneo."
442,4290867704,125556665.0,Chiesa di S. Andrea,"La chiesa romanica di S. Andrea, una delle piA1 antiche di Gualdo Cattaneo, pagava le decime giA  dal Duecento."
443,4284803287,1247675904.0,Cicotto di Grutti,"Nei forni a legna di questo piccolo borgo medievale nel comune di Gualdo Cattaneo non si cuoce solo la porchetta: nello stesso momento si prepara un altro piatto tipico, secondo una ricetta tramandata di generazione in generazione."
444,432332268,1278870169.0,Rocca Flea,"Sul nucleo urbano medievale della cittadina di Gualdo Tadino, si erge l'antica rocca Flea che, dalla cima del colle, domina l'intero abitato. Chiamata anche ""Flebea"" per la vicinanza del fiume Flebeo, A"" uno degli esempi piA1 significativi di architettura militare difensiva umbra."
445,4290955067,1255624498.0,Rocca di Gualdo Cattaneo,"La rocca A"" sicuramente il monumento piA1 importante di Gualdo Cattaneo."
446,4273358988,1283615064.0,Museo della Canapa,"A SantaAnatolia di Narco molto piA1 di un museo: un luogo di incontro, scambio di pratiche e trasmissione di competenze legate al ciclo della lavorazione della canapa con unaattenzione alla sostenibilitA  e al design"
447,4262109752,1225170318.0,Oasi di Alviano,"Una delle Oasi piA1 grandi del WWF, luogo dalla bellezza romantica, simbolo di qualitA  ambientale e di biodiversitA ."
448,4295602205,127032374.0,Museo della Stampa. La prima copia della Divina Commedia,"Nel centro di Foligno, Palazzo Orfini ospita il Museo della Stampa, dove nel 1472 fu stampata la prima copia della Divina Commedia."
449,4295450486,1270002845.0,Museo della Quintana 4D,"A Foligno, nelle sale di Palazzo Candiotti, un'esposizione multimediale per far vivere laesperienza di una sfida antica, di una gara avvincente tra spettacolo e competizione"
451,4299498631,1258289856.0,Vernaccia di Cannara,Vitigno autoctono che ha ottenuto il riconoscimento Vernaccia di Cannara DOC
452,4299477185,1258306664.0,Chiesa di San Biagio,La prima testimonianza della Chiesa di San Biagio risale ad un documento del 1244 in cui i monaci di San Benedetto del Subasio la includono tra i loro possedimenti.
453,4280924305,1320287785.0,I Piani di Castelluccio di Norcia,I Piani di Castelluccio sono un altopiano carsico-alluvionale dell'Appennino Umbro-Marchigiano.
454,4307042216,1261781721.0,Cattedrale di San Rufino,"La chiesa, edificata a partire dal 1029, venne insignita del titolo di cattedrale nel 1036. Nel 1140 fu ricostruita su disegno di Giovanni da Gubbio. Papa Innocenzo IV la consacrA2 nel 1253.La facciata, vero e proprio capolavoro di scultura romanica, A"" divisa orizzontalmente in tre zone."
455,431070371,1239163782.0,MANU Museo archeologico nazionale dell'Umbria - Perugia,"Il museo ha sede nell'ex convento di San Domenico, situato lungo corso Cavour, poco fuori le mura etrusche di Perugia."
456,4310626968,1218841367.0,Oasi naturalistica La Valle,"Mille ettari di zona umida nel Parco Regionale del Lago Trasimeno, lungo le rotte migratorie dal Nord Europa allaAfrica Sud-Sahariana"
457,4307102089,1261468157.0,Vini Doc Assisi,"Dolcemente adagiata sulle pendici del monte Subasio e Patrimonio Mondiale dell'UmanitA , Assisi accoglie da secoli fedeli provenienti da tutto il mondo."
459,4307063868,126197.0,La citta di Assisi,La Citta  di Assisi  e' stata dichiarata Patrimonio dell'Umanita  nel 2000.
460,4287745255,127464524.0,Palazzo Lucarini Contemporary,Laarte contemporanea a Trevi ha il suo acentroa nel prestigioso edificio quattrocentesco nel cuore del borgo. Quando storia e avanguardia si fondono
461,4318542101,121797949.0,"Monte Ruffiano e la ""Torre delle Streghe""",
462,4319278046,1212642263.0,Santuario della Madonna dell'Oliveto,Uno dei santuari rinascimentali tra i piA1 importanti dell'Umbria
463,4296365321,1240263123.0,Santuario della Madonna dei Bagni,"Il Santuario, cosA! chiamato dall'altura su cui sorge, Colle del Bagno, venne edificato nel 1687 sul luogo di un miracoloso avvenimento, poco distante dal centro di Deruta."
464,4298216975,1241989077.0,Il ǽ����Raffaellescoǽ���� a Deruta,"Ornamenti liberi e fantastici come mascheroni, putti alati, canefore, creature marine, antologie faunistiche immaginarie e trofei daarmi compongono la variegata e ricercata decorazione della maiolica di Deruta."
465,4298241503,1241972389.0,Chiesa di San Francesco - Deruta,"La Chiesa di San Francesco A"" il principale luogo di culto cattolico in Deruta. La sua consacrazione risale al 1388, dopo essere stata ricostruita a seguito di un violento terremoto."
466,4295567579,120025131.0,Umbria per gli sposi: vicolo Baciadonne - Cittǃ�� della Pieve - Perugia,"Il Vicolo Baciadonne A"" il vicolo degli innamorati, uno dei piA1 stretti d'Italia"
467,4311602426,1213967023.0,Piscina Porcinai - Giardino delle Piante Acquatiche,Una piscina naturale interamente scavata nella roccia dalle acque perennemente limpide
468,4336272797,123262461.0,Collegiata di Santa Maria e San Gregorio,"La collegiata ""Santa Maria Assunta"" risale nello stile e nell'aspetto attuale alla seconda metA  del 1600."
469,4268670915,1195857752.0,Castello di Montalfina,"Una fortezza di razza a guardia del territorio umbro al confine con il Lazio, a 6 chilometri da Castel Giorgio."
470,4309879468,1239663983.0,Chiesa di San Costanzo a Perugia,"Per conoscere a fondo laanima di Perugia, vi consigliamo di visitare la chiesa dedicata al Santo, tradizionalmente riconosciuto come il primo vescovo della cittA  e suo Patrono insieme ai santi compatroni Lorenzo, Ercolano e il meno ricordato Ludovico da Tolosa. I perugini lo celebrano con grande devozione il 29 gennaio."
472,4277814287,1240280685.0,Parco di Sculture di Beverly Pepper,Il Beverly Pepper Park a Todi rappresenta ilA primo parco monotematico di scultura contemporanea in UmbriaA e il primo dellaartista americanaA nel mondo.
473,4295633467,1270380862.0,Duomo di San Feliciano a Foligno,"La cattedrale di San Feliciano, patrono di Foligno, A"" importante esempio di romanico umbro con interno neoclassico"
474,4318612301,1202447743.0,Torre di Borghetto,Terra di frontiera
475,4335183629,125724366.0,Teatro romano - Gubbio,"Il teatro si trova nel comune di Gubbio, nell'area archeologica della Guastuglia"
476,4312311958,1238670616.0,Ipogeo di Villa Sperandio,"La necropoli etrusca detta dello Sperandio si raggiunge facilmente partendo dall'Arco di Augusto, attraverso Corso Garibaldi e via dello Sperandio fino ad arrivare alla proprietA  della Villa dello Sperandio, attorno alla quale si trovano sparsi i resti della necropoli."
477,431783555,121872322.0,Campanile di San Vito,"Un tempo faro di segnalazione, A"" uno dei campanili piA1 antichi di tutta laUmbria."
478,431882437,1213948038.0,Antica Pieve di San Cristoforo,Testimonianze antiche fin dal X secolo
479,4315075615,1219242425.0,Il borgo di Montecolognola,"Antico castello medievale tra assedi, miracoli religiosi e opere d'arte contemporanea"
480,4339102218,1274712075.0,Forra di Rio Freddo,
481,4297961568,1235541674.0,Castello delle Forme - Marsciano,Castello Delle Forme e Le Fonti di San Costanzo
482,4291073366,1233741612.0,Percorso tematico delle Madonne della Misericordia ǽ���� Marsciano,"Olmeto, Pieve Caina, Mercatello e Tripoli - un percorso alla riscoperta della spiritualitA "
483,4291073366,1233741612.0,"Alla scoperta di Marsciano e i suoi borghi - Castiglione Della Valle, Monticelli, San Biagio della Valle e Badiola",Percorso storico culturale
484,4354943686,1217556166.0,Museo storico del tabacco,"Il museo A"" ubicato all'interno dell'ex Consorzio Tabacchicoltori, nei pressi dello scalo ferroviario di San Giustino."
485,4296043047,1285741724.0,Rasiglia e le sue sorgenti,"Rasiglia A"" un borgo montano del comune di Foligno celebre per le sue suggestive sorgenti."
487,4298216975,1241989077.0,Palio della Brocca ǽ���� Deruta,"Deruta, cittA  ricca di eventi culturali"
488,4285914418,1233343094.0,Convento di Santa Maria Assunta Della Spineta ǽ���� Fratta Todina,"Un antico romitorio, luogo di pace e spiritualitA "
489,4298161142,1242108868.0,Le antiche fornaci a Deruta,Le fornaci tra le mura della cittA 
490,4298868424,1239259946.0,Chiesa della Madonna Del Fanciullo - Deruta,"La Madonna del Fanciullo, un capolavoro di Bartolomeo Caporali"
491,4295954259,1243798395.0,Castelleone - Deruta,Incantevole borgo medievale due passi da Deruta
493,4298255004,1242045164.0,Chiesa di Santǽ����Antonio Abate ǽ���� Deruta,Un vero scrigno di arte e fede nel cuore di Deruta
494,4290123915,1229466369.0,Civitella dei Conti ǽ���� San Venanzo,Un incantevole borgo medievale immerso nella natura
495,4305856778,1247166874.0,Parco delle sculture a Brufa,"Il progetto ""Scultori a Brufa. La Strada del Vino e dell'Arte"" A"" nato nel 1987 con l'obiettivo di portare avanti un'esperienza artistica originale e moderna: la costituzione di un vero e proprio museo en plein air."
496,4299547686,1258209994.0,Museo della Cittǃ�� di Cannara,Dedicato alla storia di Cannara e del suo territorio
497,4278234841,1240645747.0,Grechetto di Todi,"A prodotto sotto la denominazione Todi Doc, che comprende i comuni di Collazzone, Massa Martana, Monte Castello di Vibio e Todi."
498,4319243277,1207795951.0,Campo del Sole,"Campo del Sole a Tuoro sul Trasimeno A"" un originale museo all'aperto, unico nel suo genere, che sorge a Punta Navaccia, zona di grande interesse naturalistico."
499,4298842906,1226158815.0,Castello di Santǽ���� Apollinare,"Sant'Apollinare, una finestra sulla Valle del Nestore"
500,4271379515,1235462.0,"Collelungo, un borgo fortificato a due passi da San Venanzo","Collelungo, alla scoperta di storia, arte e fede"
501,4298593109,1228012232.0,Castello di Spina - Marsciano,"aaaaaaaCastello di Spina, un tuffo nel medioevo"
502,4291073366,1233741612.0,Palio delle Botti a Marsciano,"Festa di San Giovanni a folclore, cultura e buona cucina"
503,4283346665,127678262.0,Fonti del Clitunno,"La sorgente del fiume Clitunno crea un laghetto dalle acque limpidissime con riflessi smeraldo. Un giardino d'acqua fonte di ispirazione di poeti: Properzio, Plinio, Virgilio, Byron e Carducci"
504,4302730362,,Vini Doc e Docg Torgiano,"A qui che si coltivano Sangiovese, Canaiolo e Trebbiano che danno vita a due rossi di assoluto livello: il Rosso di Torgiano Doc e il Rosso Riserva Docg."
505,4282842797,1278485097.0,Campello sul Clitunno Alta,"Il castello di Campello, costruito nel XI secolo dal barone di Borgogna Rovero di Champeaux, A"" un insediamento fortificato posto sulla sommitA  di un colle, in posizione dominante sulla valle spoletina."
506,4295595665,127020998.0,Fontana in memoria dei Caduti di Ivan Theimer,"La Fontana in memoria dei Caduti Ivan Theimer si trova in piazza don Minzoni a Foligno. Si tratta di un'opera di arte contemporanea che i folignati hanno ribattezzo la ""fontana delle tartarughe"", a causa delle testuggini in bronzo che si trovano intorno alla fonte."
507,4295637527,1270299509.0,Palazzo Trinci - Foligno,"Il palazzo Trinci si trova sul lato nord di piazza della Repubblica, antica platea magna e cuore pulsante della cittA  di Foligno."
508,4249814895,1266242117.0,Chiesa Collegiata San Nicolǃ��,Ea fra le piA1 antiche chiese di Stroncone e si sa con certezza che nel 1181 i Consoli stronconesi ne fecero dono allaabbazia di S. Benedetto in fundis.
509,4284367503,125683468.0,Abbazia di San Felice,"Poco distante dal borgo di Giano dell'Umbria, in posizione isolata e dominante, sorge la chiesa di San Felice.Lo storico Iacobilli data l'istituzione del complesso al 950, mentre la realizzazione della chiesa con il monastero annesso risale agli inizi del XII secolo. La chiesa venne edificata sopra un oratorio del IV secolo che ospitava il sepolcro del vescovo martire Felice."
510,4280906895,1278482161.0,Il borgo di Poreta,"Castello di pendio (sec.XII) immerso nel paesaggio di olivi tra Spoleto, Campello e le Fonti del Clitunno, A"" tappa sulla via di Francesco"
511,4296225349,1205764161.0,Bosco di Piegaro,La prima foresta interattiva in Italia. Alberi parlanti che raccontano il bosco con il clima che cambia.
512,4312010881,1213233511.0,Abbazia di San Secondo e Monastero Olivetano,"Nel cuore dell'Isola Polvese,A un fondamentale punto di riferimento per la conoscenza del primo Romanico umbro."
513,4310482425,1219035609.0,Borgo/Castello di San Savino,"Un luogo in cui il tempo si A"" fermato, da cui si possono godere meravigliosi tramonti"
514,428407756,1235196404.0,Teatro della Concordia,"Alla scoperta di un gioiello particolarmente prezioso, custodito nellaantico centro di Monte Castello di Vibio, a poca distanza da Todi"
515,4307560288,1204911525.0,Casa Contadina / Granaio della Memoria - Chiesa di San Felice Papa,"Un progetto per tenere vivo il ricordo di saperi, pratiche e modi di vivere del mondo contadino."
516,4300196911,1214551434.0,Borga Sala,Un piccolo canyon vicino Piegaro
517,4305990482,1202249605.0,Quercia secolare e Necropoli di Bruscalupo,"Lungo la Via Romea Germanica, un'area ricca di reperti archeologici"
518,4318386298,1213752133.0,Scalette di San Bernardino,Uno degli scorci piA1 suggestivi dell'antico borgo medievale di Passignano
519,4274184968,1274316907.0,Basilica di San Salvatore a Spoleto,La Basilica paleocristiana di San Salvatore: il maggior monumento spoletino dell'antichitA 
520,4273517996,1274015945.0,Cattedrale di Santa Maria Assunta a Spoleto,"Il duomo di Spoleto, dedicato a Santa Maria Assunta, sorge sul fondo della scenografica piazza sulla quale si affacciano anche il cinquecentesco palazzo Rancani (poi Arroni), il palazzo della Signoria, la chiesetta ottagona di Santa Maria della Manna e il piccolo teatro Caio Melisso."
521,4273440446,1273814571.0,Vini Doc Spoleto,"Di grande cultura gastronomica, il vero protagonista della denominazione di origine A"" il trebbiano spoletino, vitigno recentemente riscoperto e valorizzato."
522,4282038713,1277716388.0,Santuario della Madonna Bianca,"Il Santuario fu eretto con autorizzazione ecclesiastica del vescovo di Spoleto Francesco Eroli, datata in Bevagna 1516."
523,4273473014,1273424273.0,Palazzo Collicola Arti Visive di Spoleto,"Il senso dellaarte per Spoleto, incline per natura alla grazia e alla bellezza di ogni tempo, esplode a Palazzo Collicola Arti Visive."
524,4299155883,1220845185.0,"Museo Paleontologico ""Luigi Boldrini""",Dal 14 Luglio 2011 sono stati inaugurati i locali del Museo Paleontologico di Pietrafitta che ospitano i resti fossili rinvenuti nel bacino che circonda laalta valle del fiume Nestore.
525,4298814703,1267421886.0,Villa dei Mosaici di Spello,Un eccezionale tesoro archeologico nel cuore dellaUmbria
526,4306697073,1276452204.0,Castello di Poggio - Valtopina,"Castello di Poggio XI sec, giA  sede del Visconte della valle del Topino e residenza municipale fino al 1867."
527,4299159566,1267171642.0,Palazzo Baglioni - Spello,"Palazzo Baglioni si trova in piazza della Repubblica, nel centro storico di Spello, tra il palazzo comunale e la chiesa di SantaAndrea."
528,430009746,1267803271.0,Chiesa di San Girolamo - Spello,"La chiesa e il convento di San Girolamo si trovano poco fuori le mura di Spello, lungo la strada che conduce a Collepino."
529,4299059876,1267160319.0,Chiesa di Sant'Andrea Apostolo,"Passeggiando lungo la centrale via Cavour di Spello, poco dopo la chiesa di Santa Maria Maggiore, si incontra la chiesa dedicata a Sant'Andrea."
530,4297546635,1247597024.0,Perugia Vecchia Park - Bettona,"Zona ricca di sentieri in mezzo al bosco per Mtb, trail running, trekking e passeggiate."
531,4302519434,1243493079.0,Museo Arte Ceramica Contemporanea - Torgiano,"Presso Palazzo Malizia, a Torgiano, ospita due collezioni permanenti ed altre estemporanee"
532,4302577436,1243355849.0,Palazzo Graziani Baglioni - Torgiano,Storica casa agricolo-gentilizia nel borgo storico di Torgiano
533,4302207029,1243887948.0,Molino Silvestri - Torgiano,Un antico mulino con macine di pietra situato sulle sponde del fiume Chiascio nei pressi di Torgiano
534,4302513446,1241445052.0,Fabbrica della Birra di Perugia - Torgiano,Storico birrificio fondato a Perugia nel 1875 con sede a Togiano
535,4302537277,1243500084.0,Chiesa San Bartolomeo - Torgiano,"Collocata all'interno del centro storico di Torgiano,A A"" stata edificata alla fine del XIII secolo."
536,4302502397,1244560873.0,"Il parco Fluviale ""Parco dei mulini"" - Torgiano","Un percorso suggestivo si snoda lungo il fiume Tevere, fino alla confluenza con il Chiascio nei pressi di Torgiano"
537,429939569,1258368115.0,Chiesa San Matteo - Cannara,"All'interno A"" esposta unainteressante tavola di NicolA2 di Liberatore"
538,4299580351,12582142.0,Chiesa della buona morte - Cannara,"Si tratta di una chiesa ad unica navata, con cinque altari, arricchita da pregevoli opere daarte"
539,4301466134,1247892063.0,Tomba Etrusca - Bettona,Si tratta di una grande camera sepolcrale scoperta nei pressi del borgo di Bettona
540,4299566856,1258208955.0,Il Sacro Tugurio di San Francesco - Palazzo Majolica-Landrini - Cannara,In questo luogo dimorava S. Francesco durante le sue visite a Cannara
541,4301358844,1248427594.0,Chiesa di Santa Maria della Misericordia - Bettona,Le sue origini risalgono agli albori del Cristianesimo: secondo la tradizione sorge sulla casa della prima miracolata da San Crispolto.
542,4302018357,1248570566.0,Torre del Molinaccio - Bettona,La torre si trova tra Colle e Passaggio di Bettona e risale al XIII secolo
543,430130956,1248990503.0,Convento di Sant'Antonio - Bettona,"Il Convento A"" stato eretto nel 1502 dai Frati francescani nei pressi di Bettona sopra i resti di un fortilizio utilizzato come ospedale per i poveri"
544,4301373696,1248505534.0,Chiesa di San Crispolto - Bettona,Fu eretta dai monaci benedettini agli inizi del XIII sec. a Bettona per conservare il corpo del Santo Patrono
545,4301380952,1248439144.0,Oratorio di Sant'Andrea - Bettona,La aVenerabile Confraternita di SantaAndrea Apostoloa ha ancora sede in questo sacro edificio a Bettona
546,430133634,1248428331.0,Chiesa San Francesco - Bettona,"La Chiesa di San Francesco di Bettona A"" un edificio risalente al XII sec."
547,4298317922,1276896854.0,Le Cascate del Menotre,"Luogo ideale per voi che amate conquistare angoli insoliti. A circa 9 km da Foligno, fuori dei circuiti piA1 battuti, lo spettacolo del fiume che compie balzi olimpionici vi entrerA  nel cuore."
548,4312008087,1238530655.0,Chiesa di San Michele Arcangelo,"La chiesa di San Michele Arcangelo, una delle piA1 antiche di Perugia..."
549,4273324859,1273510608.0,Teatro Romano - Spoleto,"Il Teatro Romano (I sec. a.C.), eloquente testimonianza della Spoleto romana, A"" stato riportato alla luce tra il 1954 e il 1960."
550,4274762573,1273643733.0,Teodelapio,"Il Teodelapio si trova fuori dal centro storico, di fronte la stazione Ferroviaria di Spoleto."
551,4311717806,1239043755.0,Trekking urbano a Parco Santǽ����Angelo a Perugia,"Una meta cittadina a ridosso delle mura di Perugia che puA2 regalarvi momenti di relax, di attivitA  fisica e di cultura en plein air"
552,4299187233,1267152663.0,"Spello, uno dei borghi piǃ�� belli d'Italia","Splendidissima Colonia Julia in epoca romana, Spello ti conquisterA  con le vie medievali, l'Infiorata e gli affreschi di Pintoricchio"
553,4310991217,1279065705.0,Duomo - Nocera Umbra,"A la chiesa principale di Nocera e chiesa madre della ex Diocesi di Nocera e Gualdo, fino al 1986."
554,4310781398,1238946344.0,Palazzo della Penna,"Il palazzo della Penna, giA  dei Vibi, situato a Perugia tra viale Indipendenza e i Tre Archi, ha il suo ingresso in via Podiani, una traversa di corso Cavour."
555,4312736705,1205382578.0,Palazzo della Corgna,"Il palazzo della Corgna sorge in piazza Gramsci nel centro storico di Castiglion del Lago ed A"" collegato, tramite un camminamento coperto, alla bellissima fortezza medievale che domina il lago Trasimeno."
556,4254688215,1264286147.0,Basilica di San Valentino a Terni,"Il protettore degli innamorati, festeggiato il 14 febbraio, A"" stato vescovo di Terni."
557,4335341959,1257886631.0,Piazza Grande - Gubbio,"La Piazza Grande a Gubbio, terrazza pensile affacciata sul panorama umbro, A"" tra le piA1 suggestive ed ardite realizzazioni urbanistiche medievali."
558,4302912705,1209942645.0,"Panicale, il borgo che domina il lago Trasimeno",Il borgo medievale di Panicale tra i capolavori del Perugino e l'arte di ricamare il tulle
559,4287476381,1275017393.0,Santuario della Madonna delle Lacrime di Trevi,"Il Santuario della Madonna delle Lacrime, una passeggiata tra gli oliveti per ammirare gli affreschi del Perugino e dello Spagna"
561,4306715744,1265224326.0,Parco del Monte Subasio,Visita il Parco del Monte Subasio e scopri i luoghi delle memorie francescane
562,4299695072,126652553.0,Chiesa di San Claudio,"La chiesa di San Claudio si trova fuori dal contesto urbano, lungo la via Centrale Umbra che da Spello conduce a Villa Fidelia."
563,4271684189,1211285405.0,Duomo di Santa Maria Assunta in Cielo,"Raggiungendo piazza Duomo, rimarrai senza fiato per la ricchezza della sua facciata: lo slancio delle guglie, l'oro dello sfondo dei mosaici, il rosone ed i portali bronzei. Non a caso A"" la maggiore attrattiva di Orvieto: straordinaria sintesi tra architettura, scultura, arti decorative e pittura, A"" considerata un gioiello dello stile romanico-gotico."
565,4278336513,125077205.0,Abbazia dei Santi Fidenzio e Terenzio,"L'antica abbazia dei Santi Fidenzio e Terenzio risale al IX secolo, quando nel vicino monastero si era stabilita una comunitA  di monaci benedettini che resse il complesso fino alla conclusione del XIV secolo."
566,4307497418,1260540008.0,Basilica di San Francesco ad Assisi,"Patrimonio dell'UmanitA , la basilica di San Francesco d'Assisi custodisce la tomba del Santo e i capolavori di Giotto e Cimabue"
567,4298333697,1277531118.0,Chiesa di Santa Maria Giacobbe,L'eremo dedicato alla cura dei dolori reumatici
568,4273431215,1274189138.0,La Rocca Albornoziana di Spoleto,La Rocca di Spoleto: museo d'arte e di storia
569,4298982063,1267193182.0,La Cappella Baglioni nella Chiesa di Santa Maria Maggiore - Spello,"La Chiesa di Santa Maria Maggiore custodisce una cappella interamente affrescata da Pintoricchio, su commissione di Troilo Baglioni, tra la fine dellaestate del 1500 e la primavera del 1501."
570,4261836939,1279496552.0,Museo delle Mummie di Ferentillo,"Nel cuore della Valnerina, allainterno del Parco fluviale del Fiume Nera, la cripta della chiesa di Santo Stefano al centro di Ferentillo custodisce un prezioso quanto insolito tesoro"
571,4286379604,1287179565.0,Agliano- antico borgo lungo la via della Spina,Splendido borgo lungo l'antica Via della Spina
572,4263879825,1256351596.0,Parco Archeologico di Carsulae,"Il Parco comprende le rovine del municipio romano di Carsulae, sorto ai lati della via Flaminia, presso San Gemini, localitA  nota sin dall'antichitA  per le sue fonti di acque minerali"
573,4328344088,1235530948.0,Abbazia di San Salvatore di Montecorona,"L'Abbazia di San Salvatore di MontecoArona, fra le piA1 importanti abbazie benedettine umbre, si trova poco distante dalla cittA  di Umbertide in contesto isolato."
574,4295482103,1200389942.0,Oratorio di Santa Maria dei Bianchi,"L'oratorio di Santa Maria dei Bianchi, a CittA  della Pieve, custodisce uno dei maggiori capolavori del Perugino."
575,4302531138,1243417749.0,MOO- Museo dell'Olivo e dell'Olio,"Il Museo dell'Olivo e dell'Olio (MOO) A"" ospitato all'interno del borgo di Torgiano; rinomato centro di produzione vitivinicola fra Perugia e Assisi"
576,4302579874,1243348032.0,Museo del Vino (MUVIT),"Il museo del Vino (MUVIT) A"" ospitato all'interno di palazzo Graziani-Baglioni, lungo il corso principale di Torgiano, rinomato centro di produzione vitivinicola fra Perugia ed Assisi."
577,4306282427,1264851854.0,"L'Eremo delle Carceri, il ritiro di San Francesco",Uno dei luoghi piA1 significativi dellaesperienza francescana sulle pendici del Monte Subasio
578,4295610057,1270493211.0,Lǽ����Oratorio della Nunziatella di Foligno con il Battesimo di Cristo del Perugino,"Passando a Foligno merita sicuramente una visita lo splendido Oratorio della Nunziatella; edificato tra il 1490 e il 1494, A"" attribuito, senza riscontri certi, a Francesco di Bartolomeo da Pietrasanta."
579,427328952,1274390836.0,Ponte delle Torri di Spoleto,"Il maestoso Ponte delle Torri, uno dei simboli di Spoleto, collega il colle Sant'Elia a Monteluco"
580,4295260139,1200405635.0,Chiesa dei Santi Gervasio e Protasio di Cittǃ�� della Pieve,"La chiesa dei Santi Gervasio e Protasio, duomo di CittA  della Pieve, A"" posizionata nellaarea occupata da Piazza Gramsci e Plebiscito, le piazze piA1 centrali della cittA ."
582,4298241358,1241972573.0,Museo della Ceramica - Deruta,"Istituito nel 1898 da un gruppo di notabili locali, il museo A"", nella sua tipologia, il piA1 antico in Italia. Dal 1998 A"" ospitato nel trecentesco convento di San Francesco, interamente restaurato."
583,4298211748,1242011205.0,Pinacoteca comunale- Deruta,"La Pinacoteca comunale A"" allestita dal 1999 allainterno di palazzo dei Consoli. L'edificio trecentesco presenta forme gotiche nella parte inferiore mentre la fascia soprastante A"" frutto di rifacimento settecentesco."
584,4250950296,1232403822.0,Palazzo Ducale - Giove,"Il Castello di Giove, cosA! come lo conosciamo oggi, A"" il risultato dell'opera di restauro iniziata dalla famiglia Farnese nel XVI secolo e continuata dai duchi Ciriaco e Asdrubale Mattei, su quella che era una fortificazione medievale a scopo difensivo."
585,4301309443,1248469991.0,Il Perugino in mostra a Bettona,"Tra le opere dellaA pinacotecaA di Bettona si segnalano due dipinti attributi a Pietro Vannucci detto aIl Peruginoa: ilA Sant'Antonio da Padova e laA Madonna della Misericordia con i Santi Stefano, Girolamo e committenti. Oltre a queste, si segnala il Gonfalone di SantaAnna.A "
586,4302971465,1210275453.0,La Chiesa di San Sebastiano - Panicale,La chiesa di San Sebastiano fu edificata certamente fra il XIV ed il XV secolo e venne modificata nella forma attuale nel 1623.
587,4312805849,122857602.0,Antiquarium - Corciano,"L'Antiquarium A"" organizzato in tre sezioni: paleontologica, preistorica e protostorica, archeologica"
588,4310140492,1239559666.0,Abbazia di San Pietro,"L'abbazia di San Pietro, inglobata nell'ampliamento quattrocentesco delle mura, si trova di fronte ai giardini del Frontone, a Perugia"
589,4301309617,1248469921.0,Museo della Cittǃ�� e Pinacoteca - Bettona,La collezione include due distinte sezioni: una archeologica ed una pittorica.
591,4294835907,1228023179.0,Castello di Compignano e le sue tradizioni,Compignano a il paese di fornaciai
592,430161495,122635312.0,Castello di Monticelli ǽ���� Marsciano,Affreschi di Meo da Siena a un piccolo scrigno d'arte
593,4277793801,1240187683.0,Chiesa di Santa Maria della Consolazione,La chiesa-tempio di Santa Maria si trova subito fuori le mura duecentesche del centro abitato...
595,4345553085,1223956497.0,Chiesa di San Domenico,La chiesa monumentale di San Domenico a CittA  di Castello fu iniziata nel XIV secolo e terminata nel 1424.
596,4272929678,1230860827.0,Gole del Forello,"La gola del Forello A"" una valle umbra situata tra Todi e Orvieto formata dal fiume Tevere che attraversa la dorsale Monte Peglia - Monti Amerini."
597,4345104893,1275187937.0,Abbazia di Santa Maria di Sitria,"Contesto: montagnaDatazione: XI SECOLOLaantica abbazia A"" situata nel parco naturale del Monte Cucco in una valle tra il fosso Artino e le pendici del monte Catria, lungo il percorso che unisce Scheggia ad Isola Fossara."
